cid,qid,rid,scenario,paradigm,iteration,calcium_min,calcium_max,calories_min,calories_max,caloriesFromFat_min,caloriesFromFat_max,cholesterol_min,cholesterol_max,dietaryFiber_min,dietaryFiber_max,folate_min,folate_max,iron_min,iron_max,magnesium_min,magnesium_max,niacin_min,niacin_max,potassium_min,potassium_max,protein_min,protein_max,saturatedFat_min,saturatedFat_max,sodium_min,sodium_max,sugars_min,sugars_max,thiamin_min,thiamin_max,totalCarbohydrates_min,totalCarbohydrates_max,totalFat_min,totalFat_max,vitaminA_min,vitaminA_max,vitaminB6_min,vitaminB6_max,vitaminC_min,vitaminC_max,rating_min,rating_max,order1,order2,order3
43319.45422,43319,45422,9.626,EnhancedMAUT,0,1400.0,,1500.0,,,,,,,,,,,,,,11.25,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
43319.45435,43319,45435,9.626,EnhancedMAUT,0,1400.0,,1500.0,,,,,,,,,,,,,,11.25,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
43337.41965,43337,41965,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.42844,43337,42844,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.43319,43337,43319,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.43727,43337,43727,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.43745,43337,43745,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.43800,43337,43800,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.44890,43337,44890,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.44910,43337,44910,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.45059,43337,45059,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.45422,43337,45422,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43337.45435,43337,45435,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890.41965,44890,41965,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.42844,44890,42844,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.43319,44890,43319,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.43337,44890,43337,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.43727,44890,43727,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.43745,44890,43745,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.43800,44890,43800,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.44910,44890,44910,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.45059,44890,45059,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.45422,44890,45422,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44890.45435,44890,45435,9.626,EnhancedMAUT,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44910.41965,44910,41965,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.42844,44910,42844,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.43319,44910,43319,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.43337,44910,43337,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.43727,44910,43727,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.43745,44910,43745,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.43800,44910,43800,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.44890,44910,44890,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.45059,44910,45059,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.45422,44910,45422,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
44910.45435,44910,45435,9.626,EnhancedMAUT,0,1400,,1500,,,,300,,25,,0.4,,8,,400,,13,,4700,,46,,,,1500,,,,1.1,,130,,,,3000,,1.3,,90,,,,,,
45422.41965,45422,41965,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.42844,45422,42844,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.43319,45422,43319,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.43337,45422,43337,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.43727,45422,43727,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.43745,45422,43745,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.43800,45422,43800,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.44890,45422,44890,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.44910,45422,44910,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.45059,45422,45059,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45422.45435,45422,45435,9.626,EnhancedMAUT,0,,,1500,,,,,,,,,,,,,,13,,,,,,,,,,,,,,130,,,,,,,,,,,,,,
45435.41965,45435,41965,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.42844,45435,42844,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.43319,45435,43319,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.43337,45435,43337,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.43727,45435,43727,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.43745,45435,43745,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.43800,45435,43800,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.44890,45435,44890,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.44910,45435,44910,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.45059,45435,45059,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
45435.45422,45435,45422,9.626,EnhancedMAUT,0,5000,,500,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40,,,,,,,,,,5,,,,
